Process_ID,Resource_ID,Allocated,Requested,Available,Priority,Wait_Time,Total_System_Resources,Hold_and_Wait,System_Load,Circular_Wait_Probability,Deadlock_State
17,6,2,6,7,8,11,20,0,1.1508143152374855,0.34,Safe
17,7,5,2,13,6,9,56,0,2.7136061608729816,0.48,Safe
18,6,6,4,9,8,4,85,0,1.381124446571281,0.73,Deadlock
14,5,4,6,9,6,26,68,0,1.7975554292542921,0.18,Safe
11,4,3,1,8,3,37,55,0,1.3572836480709751,0.93,Deadlock
5,10,2,1,3,8,35,86,1,1.634710634398892,0.04,Deadlock
7,2,2,7,15,8,7,87,1,2.5918792693284254,0.53,Safe
16,1,2,0,12,3,39,24,1,2.4873810475944618,0.51,Deadlock
9,2,0,2,8,9,40,80,0,2.4380889431630237,0.05,Safe
16,7,4,2,5,3,38,53,1,2.0566709308948488,0.87,Deadlock
2,1,7,7,8,5,44,64,1,1.5056826154048235,0.8,Deadlock
19,4,7,0,2,8,35,35,0,1.0405908289977734,0.74,Safe
20,2,2,5,1,4,28,80,0,1.066061905429096,0.26,Deadlock
13,10,7,4,8,6,38,94,0,1.4510099302218264,0.73,Deadlock
17,3,2,7,6,5,38,20,1,2.274468553626116,0.81,Deadlock
20,8,1,0,3,5,40,72,0,2.614905291716614,0.09,Safe
1,4,5,0,5,9,9,20,0,2.8375664276766432,0.39,Safe
15,9,1,3,13,7,31,93,0,1.0335032616130508,0.35,Safe
14,5,6,6,12,5,0,64,0,2.7564425687485175,0.7,Safe
10,9,5,0,9,3,45,66,1,2.9050101834522133,0.14,Deadlock
5,5,2,4,15,1,6,64,0,2.569947883214258,0.0,Safe
15,9,5,4,4,10,20,83,1,1.22071691820879,0.13,Safe
5,7,6,2,8,4,38,84,0,1.9279395218380817,0.54,Safe
19,9,7,2,13,6,17,88,0,1.7256533669695402,0.9,Deadlock
12,6,1,5,4,5,5,31,0,1.570776425653893,0.77,Deadlock
6,5,6,1,11,1,3,24,0,2.775673293978299,0.28,Safe
5,6,2,4,1,2,10,89,1,1.6389663469542648,0.45,Deadlock
13,8,0,3,7,5,50,95,1,2.2245696454404085,0.8,Deadlock
4,7,7,7,13,2,45,27,1,1.6755443830711692,0.96,Deadlock
13,7,7,1,3,10,13,31,0,1.1650907959839183,0.87,Safe
7,10,1,6,15,2,34,95,1,2.025770802560304,0.23,Deadlock
6,1,3,2,6,10,42,71,1,1.886009740767564,0.26,Deadlock
4,5,6,0,1,1,6,47,0,2.104773517032731,0.44,Safe
8,6,1,6,15,1,49,96,1,1.2311429482024323,0.18,Deadlock
9,3,7,1,8,3,11,90,0,1.1893812186081605,0.77,Safe
13,6,3,1,10,6,9,74,0,2.1824296361664404,0.93,Deadlock
7,1,4,2,14,7,21,72,1,2.7395613966179013,0.16,Safe
12,3,0,7,3,6,1,63,1,1.3767832991839908,0.36,Deadlock
7,8,7,7,1,4,42,98,1,1.6676429846483352,0.08,Deadlock
9,10,0,3,15,9,27,30,0,2.2014640601897715,0.6,Safe
14,1,3,5,15,3,7,71,0,2.7763686845921045,0.79,Deadlock
6,10,3,5,10,7,17,54,1,1.7544732554114757,0.71,Deadlock
7,3,0,6,0,3,23,40,0,1.7097324930417384,0.94,Deadlock
2,3,6,3,5,6,12,72,1,1.0257648488928446,0.15,Safe
7,4,4,7,15,3,22,96,0,1.1138668856646694,0.61,Safe
16,7,1,7,5,4,12,74,0,2.8497668763443227,0.54,Deadlock
15,1,7,3,14,10,49,47,1,1.3738285212233965,0.92,Deadlock
1,9,0,6,13,7,16,80,1,2.872570009042287,0.59,Safe
11,10,2,5,12,1,25,61,1,1.4146951713452958,0.61,Safe
14,7,6,7,13,2,29,53,1,1.1121107602590206,0.05,Safe
7,8,2,7,0,6,45,81,1,2.444723853184355,0.67,Deadlock
18,8,5,2,4,10,5,92,0,1.0120291553319347,0.52,Safe
5,1,7,0,14,1,7,66,0,2.1342601480519883,0.88,Deadlock
19,9,4,3,2,3,8,32,0,1.513958893771617,0.61,Safe
20,5,1,7,4,5,37,86,0,1.093956940961628,0.13,Deadlock
16,2,0,7,2,2,27,72,0,2.295425191649919,0.05,Deadlock
10,1,4,7,12,1,15,28,1,1.3101507000466956,0.74,Deadlock
10,4,6,1,0,9,43,50,0,1.9642931634662633,0.43,Safe
2,8,2,6,10,9,17,90,1,1.919320901863137,0.14,Safe
17,5,5,1,14,7,38,36,0,1.15265807743735,0.9,Safe
9,8,6,4,9,6,17,39,0,2.723284075043017,0.37,Safe
20,4,2,2,10,4,6,86,1,2.678113074020005,0.16,Safe
14,5,0,3,4,9,7,93,1,2.3631913515740037,0.27,Safe
13,9,7,2,10,10,14,82,1,2.0624667328649586,0.64,Safe
11,3,5,7,14,2,44,85,1,2.4985873197045674,0.13,Deadlock
11,10,7,3,9,7,0,55,1,1.8432376528679093,0.23,Safe
8,1,0,0,14,9,43,78,1,2.8452701859243916,0.05,Deadlock
13,3,0,4,3,6,7,53,1,2.960284953217805,0.25,Deadlock
6,8,7,3,11,4,14,64,1,1.340807182430135,0.07,Safe
8,7,6,6,3,10,35,30,1,2.4995578730426176,0.44,Deadlock
11,9,2,5,13,6,45,34,0,2.5189656009114136,0.26,Safe
15,6,6,0,14,3,12,44,1,1.5750551872807386,0.86,Deadlock
20,10,5,5,14,2,9,85,0,1.1577767515509274,0.5,Safe
3,3,5,2,14,8,42,58,1,2.6186339836377597,0.81,Deadlock
11,9,1,6,10,6,21,51,1,1.349115574089037,0.18,Safe
11,4,2,4,7,8,6,28,1,2.734707567416768,0.28,Safe
7,6,4,1,6,1,14,33,0,2.343171891156113,0.11,Safe
12,1,2,3,3,2,49,91,0,2.3814884549938866,0.63,Safe
9,8,7,1,13,5,19,98,0,2.466107983111124,0.12,Safe
16,8,3,0,7,6,48,51,0,1.8624144040281385,0.86,Deadlock
16,6,7,0,8,6,22,68,1,2.9464220086054995,0.03,Safe
2,10,0,7,9,3,43,69,1,1.1121092379883704,0.84,Deadlock
1,3,6,7,14,4,6,34,1,2.5987950681487555,0.87,Deadlock
3,5,0,2,12,6,10,78,0,1.2729106690596608,0.1,Safe
8,7,1,3,8,2,23,42,0,1.52073932977793,0.22,Safe
4,10,7,4,5,8,30,88,0,1.0360030566614864,0.52,Safe
3,8,7,2,14,2,36,91,0,2.289350805022588,0.02,Safe
20,6,4,2,8,7,30,62,0,2.635857882611739,0.65,Safe
5,7,3,1,6,3,1,82,0,2.7668807186496354,0.86,Deadlock
4,8,7,1,7,3,38,60,0,1.8579666809452309,0.32,Safe
4,7,3,1,13,3,13,25,0,1.3799566887290564,0.15,Safe
11,10,6,6,5,8,27,51,1,2.100287807374994,0.48,Safe
2,9,6,7,9,5,30,39,1,1.120728570293267,0.01,Safe
14,9,7,3,9,5,5,87,1,1.4829762872585026,0.47,Safe
20,1,5,6,12,8,18,34,1,1.54332437436049,0.09,Safe
16,4,6,0,8,10,3,28,1,1.1360248731668632,0.48,Safe
3,9,6,6,4,6,2,45,1,1.7749695200261832,0.6,Safe
18,9,4,4,12,8,43,62,1,1.6625077515321327,0.72,Deadlock
8,8,3,2,5,5,18,35,1,1.379238605464914,0.32,Safe
15,7,6,5,11,3,45,94,1,2.477938274547061,0.43,Deadlock
14,9,3,5,9,3,41,23,1,1.0671182739055969,0.46,Deadlock
8,10,1,2,0,5,38,84,0,2.6826556925836487,0.79,Deadlock
17,3,5,6,14,1,49,98,0,1.5988258051420212,0.17,Safe
12,9,4,1,5,9,47,70,0,1.5668409068612168,0.25,Safe
19,1,7,5,1,6,33,74,0,2.2519379590324373,0.14,Safe
20,6,6,4,3,10,30,21,0,1.501845559814635,0.99,Deadlock
7,5,2,2,5,6,37,23,0,1.7632488445996257,0.51,Safe
10,7,5,4,1,7,42,53,0,2.9352348069322263,0.02,Safe
2,10,3,4,7,7,9,27,0,2.21058860572976,0.76,Deadlock
10,9,5,3,1,4,28,93,0,2.435567935259782,0.73,Deadlock
5,3,1,5,3,10,7,86,0,1.303197489597842,0.3,Deadlock
13,3,0,5,7,2,27,22,1,1.5140793878703336,0.92,Deadlock
8,6,2,6,6,10,22,29,0,2.873905876717051,0.36,Safe
6,2,4,3,12,7,11,45,0,2.7853071910824143,0.22,Safe
10,9,1,7,15,4,27,85,1,1.3477530168729526,0.04,Safe
10,1,7,4,14,6,19,68,0,2.2375679315548007,0.09,Safe
2,4,0,2,7,2,14,22,1,2.881206537672618,0.49,Safe
5,8,1,0,15,2,26,62,1,2.262385258177902,0.74,Deadlock
8,1,5,7,8,9,34,24,1,1.5971571413834098,0.63,Deadlock
20,1,0,3,3,2,29,57,1,2.224070457785664,0.64,Safe
5,9,4,0,0,6,30,45,1,2.140217417523394,0.14,Safe
10,2,4,5,13,10,14,67,0,1.644661295077309,0.65,Safe
4,1,7,6,10,10,0,97,0,2.6080308958236422,0.64,Safe
15,4,7,1,4,8,41,61,1,1.474218123581927,0.12,Deadlock
4,8,2,4,12,6,7,79,1,1.750661065926519,0.47,Safe
1,3,1,3,6,7,32,39,0,1.2545727966133624,0.62,Safe
16,1,2,3,5,6,25,39,0,2.2002779340667127,0.33,Safe
17,10,5,4,7,2,15,33,1,1.8244392185761762,0.92,Deadlock
4,8,0,1,14,6,2,80,0,2.3187357688009267,0.35,Safe
11,4,4,1,0,6,24,46,0,2.533453481716138,0.77,Deadlock
19,4,0,2,9,8,46,90,0,2.65899730859927,0.35,Safe
3,2,4,5,11,10,40,68,1,2.356712259987593,0.59,Deadlock
19,6,5,2,6,8,30,92,0,2.4484689883494317,0.27,Safe
12,6,2,3,3,7,15,24,0,1.064147483831538,0.05,Safe
9,6,2,7,1,1,50,93,0,2.329464616512185,0.61,Deadlock
13,10,1,4,0,10,36,22,0,1.9951190808013233,0.35,Deadlock
9,4,4,5,0,3,6,77,0,1.542903010887571,0.88,Deadlock
5,5,4,5,7,8,40,93,0,1.117363196407876,0.44,Safe
9,8,0,2,11,2,48,78,1,2.3347152836494667,1.0,Deadlock
9,8,4,4,13,5,4,66,0,1.0385501633519496,0.7,Safe
15,3,5,3,11,10,12,44,0,2.445015145313239,0.46,Safe
14,3,1,4,14,6,32,45,1,1.427198686398551,0.82,Deadlock
10,8,6,7,11,7,28,48,0,1.4794544932151033,0.52,Safe
3,8,3,1,8,3,50,95,0,2.8969158160427857,0.79,Deadlock
7,2,2,2,5,2,43,51,1,1.8359819578755034,0.39,Deadlock
4,3,7,5,2,4,33,67,1,2.5754631574987856,0.96,Deadlock
14,10,1,2,3,9,17,33,0,2.9240893674307307,0.5,Safe
2,5,0,4,4,4,50,73,0,1.5432044931982973,0.79,Deadlock
13,7,6,3,3,3,24,32,0,2.1878578354542153,0.37,Safe
15,9,3,2,8,5,12,38,1,1.6071994642537097,0.05,Safe
13,2,0,3,0,5,48,23,1,2.6386697175997558,0.17,Deadlock
11,1,4,0,5,3,21,70,1,1.0793927937453214,0.62,Safe
13,7,4,6,9,2,49,40,1,2.6147898411130637,0.72,Deadlock
5,1,3,0,11,3,18,99,0,1.1445786279553645,0.55,Safe
20,5,6,7,15,7,32,74,1,2.077058722375686,0.22,Deadlock
12,9,3,7,12,1,34,82,0,2.424376312617195,0.98,Deadlock
4,10,3,0,13,8,38,59,1,2.4157560845542756,0.51,Deadlock
5,5,1,4,14,5,7,39,1,2.9559597141115876,0.1,Safe
19,6,6,2,9,7,19,30,1,2.081312965425174,0.65,Safe
10,6,2,2,10,9,30,38,1,1.271638659374476,0.91,Deadlock
3,3,3,6,5,8,42,99,1,2.884382862825241,0.68,Deadlock
12,4,2,5,7,9,36,47,0,1.3993920521247563,0.81,Deadlock
16,4,6,0,9,8,7,76,0,1.521064418627932,0.57,Safe
5,7,6,5,11,6,29,94,0,2.423836078085265,0.18,Safe
4,2,7,3,1,7,49,31,0,1.5970931865182225,0.36,Safe
19,3,7,1,13,1,50,54,1,2.078948773505615,0.16,Deadlock
1,7,1,7,12,3,4,77,0,2.078719504158534,0.72,Deadlock
18,7,0,1,15,6,10,60,1,1.7851968864507908,0.64,Safe
7,7,1,2,7,3,35,43,0,2.339632340383316,0.66,Safe
6,6,0,6,9,8,39,100,0,2.536604683722442,0.01,Safe
2,9,6,3,13,6,28,68,1,1.8879044039316215,0.56,Safe
3,10,5,5,7,6,21,64,1,2.107619605831253,0.92,Deadlock
3,4,2,3,1,8,5,42,1,1.4704490030900974,0.22,Safe
17,7,7,7,8,6,46,29,0,1.9379730332228498,0.02,Safe
5,3,2,1,3,9,29,20,1,1.2148173059273737,0.82,Deadlock
1,10,4,4,2,6,5,96,0,1.0807757776202873,0.4,Safe
17,6,5,4,5,4,31,56,1,1.9171248004174417,0.15,Deadlock
20,2,7,4,8,8,1,27,1,2.8125627319457136,0.13,Safe
16,7,7,2,9,10,18,100,1,1.286623542442498,0.29,Safe
12,3,7,6,12,5,0,35,0,2.710342994112567,0.44,Safe
13,6,2,6,8,1,29,21,1,2.4781700634795913,0.57,Safe
4,7,7,6,0,3,26,43,1,1.9703121405747943,0.51,Safe
6,10,3,7,11,6,4,95,0,1.2321616373458628,0.51,Safe
16,5,7,3,4,8,47,31,0,1.3071526659474875,0.71,Deadlock
2,4,0,3,7,8,17,60,0,2.2235877462136897,0.86,Deadlock
15,9,1,6,6,9,26,68,1,2.7442722786182445,0.61,Safe
13,10,6,4,13,8,11,41,1,2.277386767987648,0.11,Safe
11,10,5,4,15,2,33,44,0,2.7999756417846475,0.41,Safe
8,9,3,6,12,8,4,48,0,1.4577721700667103,0.31,Safe
3,5,7,7,6,8,16,64,0,2.1821527178127633,0.79,Deadlock
7,2,0,1,14,6,12,86,1,1.409544778176765,0.29,Safe
9,5,7,7,12,6,39,90,0,2.508947496154555,0.0,Safe
10,2,2,0,0,8,47,42,0,2.1264113830580578,0.26,Safe
8,7,1,3,14,3,22,62,1,2.5004780480019013,0.42,Safe
3,7,7,3,6,4,15,23,1,2.0085060346919343,0.02,Safe
4,4,0,1,4,1,35,64,0,1.809990829124405,0.27,Safe
17,1,0,7,6,8,34,25,1,2.424221109496652,0.01,Deadlock
3,10,2,3,2,8,7,55,0,1.8094965269390564,0.19,Safe
11,4,6,1,7,9,18,93,0,2.3715441223646287,0.46,Safe
10,1,7,5,6,6,30,48,0,1.3598708627609881,0.23,Safe
6,7,7,7,11,3,44,90,1,1.0933594810328684,0.92,Deadlock
12,3,4,7,13,5,20,32,0,1.6853721443338896,0.93,Deadlock
17,6,7,7,1,3,47,83,1,2.271457139883574,0.08,Deadlock
14,9,6,7,7,3,44,77,0,2.5021744195763063,0.12,Safe
18,1,1,3,15,4,5,22,1,1.1978235694911377,0.9,Safe
4,2,5,7,11,3,30,96,0,1.043426428938232,0.88,Safe
14,8,6,7,15,1,14,51,0,1.2176712984323013,0.19,Safe
1,8,0,6,0,2,4,98,0,1.842262216433328,0.56,Deadlock
12,3,2,6,6,1,26,62,0,2.681359957607021,0.26,Safe
20,2,3,3,10,9,2,40,1,1.5155385572623978,0.09,Safe
10,7,2,1,6,8,5,53,0,2.005879851947635,0.68,Safe
17,3,6,1,8,3,22,96,1,2.810159483575295,0.63,Safe
16,5,2,4,11,6,5,44,1,1.710912765265324,0.17,Safe
3,6,5,0,0,9,16,43,0,1.4056883435139182,0.34,Safe
1,6,2,6,10,8,49,95,1,2.103124928028534,0.82,Deadlock
1,10,5,3,15,3,11,26,0,2.4673975147291602,0.26,Safe
1,4,3,1,1,10,40,51,0,2.614227865998778,0.22,Safe
19,8,5,7,5,1,21,93,0,1.1036541093101493,0.13,Safe
5,6,2,2,10,1,13,92,1,2.9327451896725436,0.12,Safe
18,4,1,7,12,2,2,23,1,1.9632065671895458,0.5,Safe
8,3,1,0,2,5,14,68,1,2.6907858316903126,0.67,Safe
12,6,5,0,3,4,30,88,1,2.259598308302697,0.18,Safe
9,2,3,5,6,10,36,24,0,2.199259334480642,0.78,Deadlock
17,6,0,6,14,5,8,20,0,1.979685863495275,0.27,Safe
12,3,4,5,7,7,40,92,0,2.0459617810243014,0.98,Deadlock
15,5,0,7,12,9,48,21,1,1.6341891950220864,0.56,Deadlock
18,3,0,0,4,2,19,69,0,1.91296515501048,0.06,Safe
6,10,3,0,8,6,26,25,1,1.417141700613965,0.03,Safe
14,8,2,5,10,3,16,54,1,2.5194958667809684,0.38,Safe
8,1,3,4,12,9,33,55,0,2.4127612291814637,0.6,Safe
5,5,4,1,14,4,14,37,0,1.6526304009385788,0.19,Safe
15,2,0,6,5,2,24,30,0,2.4165256788949083,0.77,Deadlock
3,5,0,4,4,9,28,65,0,1.1408505920973113,0.88,Safe
6,1,6,7,0,7,43,46,1,2.8848280689714656,0.19,Deadlock
8,2,5,1,6,5,43,49,1,2.7581700891192913,0.85,Deadlock
11,2,4,3,1,5,17,60,0,2.5978447718958613,0.75,Deadlock
10,2,0,7,7,9,10,48,1,2.524869958350818,0.99,Deadlock
2,6,4,3,4,4,9,40,0,2.8324673614313127,0.66,Safe
11,10,2,5,0,2,14,61,0,1.1143834229849552,0.14,Deadlock
20,1,1,0,14,5,18,45,1,1.9880889779593138,0.87,Deadlock
10,3,6,6,12,8,45,54,1,2.231656137543752,0.01,Deadlock
18,7,5,3,12,4,4,89,1,2.804271101611442,0.76,Deadlock
19,2,3,7,1,9,37,84,0,2.2087824994474063,0.24,Deadlock
19,5,1,3,1,2,50,62,0,1.938976506531566,0.03,Deadlock
20,5,0,7,8,7,27,58,1,1.2953779634155826,0.78,Deadlock
15,4,1,7,2,9,15,57,0,2.9135496577281828,0.02,Deadlock
15,2,6,2,11,3,7,55,1,2.571023485452703,0.66,Safe
17,9,7,5,7,3,43,57,1,2.2549491649684343,0.85,Deadlock
7,1,1,7,7,3,47,75,0,1.7442070891316823,0.25,Safe
16,3,2,3,0,8,38,99,1,1.1743704947705296,0.1,Deadlock
17,4,2,7,13,1,25,63,1,2.0307567296211175,0.33,Safe
18,6,4,6,7,10,7,36,1,2.1907644338499415,0.31,Safe
18,6,4,6,13,7,36,52,1,1.0243807429135705,0.48,Deadlock
4,2,3,1,10,10,20,58,1,1.9609593936641758,0.17,Safe
7,10,0,7,6,5,21,22,1,1.6232697129760731,0.35,Deadlock
5,5,3,3,4,1,27,55,1,2.414865599520386,0.56,Safe
8,9,0,0,12,7,22,75,0,1.1366825963693044,0.85,Safe
5,3,0,0,2,10,11,55,1,2.171328351628639,0.48,Safe
13,1,3,3,15,6,18,32,1,1.7177970322229117,0.32,Safe
13,7,3,7,13,3,4,89,0,2.6501670538997004,0.81,Deadlock
20,7,7,1,6,7,14,45,0,1.152698643777444,0.28,Safe
1,10,5,4,6,8,43,34,1,2.2711314839479235,0.73,Deadlock
10,3,6,0,5,4,4,57,0,1.6716272434119435,0.6,Safe
19,8,7,4,8,8,0,30,1,2.2139937896646282,0.19,Safe
10,10,7,7,11,8,31,94,0,1.1185020219371624,0.94,Safe
8,1,0,0,8,10,22,70,0,2.316969432642799,0.8,Deadlock
12,3,5,3,9,5,20,36,1,2.7879403000408605,0.5,Safe
10,10,1,2,8,7,43,24,0,1.3086234472556162,0.35,Safe
5,5,5,4,5,6,38,85,0,2.4434618112591915,0.87,Deadlock
18,1,6,0,11,5,35,90,1,1.6200218654334702,0.66,Deadlock
20,9,5,1,12,6,28,28,1,2.637803048827394,0.26,Safe
1,3,0,5,12,3,1,48,0,1.983294014203306,0.96,Deadlock
16,7,0,4,12,6,48,40,1,2.3970337088177436,0.9,Deadlock
20,1,6,0,12,5,5,66,0,2.7276582230154527,0.99,Deadlock
6,6,4,5,14,4,21,56,1,2.475136350328868,0.77,Deadlock
8,1,6,0,0,2,9,67,1,2.613850115022445,0.34,Safe
9,9,7,7,13,8,46,78,1,1.7659961648960358,0.15,Deadlock
19,9,0,0,10,4,30,99,1,2.5366302529456686,0.33,Safe
7,4,2,7,6,8,38,23,1,2.3084306398820376,0.6,Deadlock
2,10,2,4,13,2,30,25,0,2.109049673493875,0.75,Deadlock
13,9,7,7,0,7,11,96,1,1.9485098829886915,0.07,Safe
2,2,5,2,11,4,36,83,0,1.547765242714576,0.8,Deadlock
7,4,6,0,0,9,37,94,0,1.6339840315007643,0.01,Safe
1,6,2,0,3,7,47,43,0,1.7099198311202581,0.88,Deadlock
12,6,6,6,14,9,18,87,1,1.4394857477581033,0.75,Deadlock
20,6,0,3,7,1,27,65,0,1.9928969617937011,0.34,Safe
1,1,7,4,5,2,38,42,1,1.9118326154132945,0.71,Deadlock
15,2,1,3,3,9,15,31,0,2.2858268817013276,0.48,Safe
11,9,6,4,3,1,31,71,0,1.1810742828238,0.19,Safe
6,1,3,3,7,7,36,50,1,2.7135452773562854,0.02,Deadlock
2,6,7,4,11,9,26,94,1,1.5196637369254606,0.86,Deadlock
4,7,0,7,4,4,16,92,0,2.193453374838314,0.08,Deadlock
6,8,4,5,14,4,36,29,1,2.2695657200630013,0.8,Deadlock
8,6,2,5,7,6,37,65,1,2.9937212941302005,0.49,Deadlock
7,4,1,3,14,8,3,69,0,1.5035359289729124,0.7,Safe
9,9,3,2,10,3,10,47,0,2.425376103632119,0.99,Deadlock
1,10,0,3,7,6,49,64,0,1.6239000761169315,0.18,Safe
20,3,4,4,15,3,45,88,1,2.1028308285621,0.96,Deadlock
2,7,6,7,7,4,12,85,1,1.5159764601889463,0.08,Safe
18,4,4,3,13,1,7,35,0,1.8201623683045116,0.12,Safe
5,10,7,4,0,4,20,29,1,2.667988662552875,0.48,Safe
9,9,4,3,9,2,50,87,0,1.3732934520808235,0.38,Safe
17,8,7,3,7,7,14,55,1,2.9517598817542057,0.13,Safe
12,8,1,0,2,9,44,30,1,2.750636505900805,0.09,Deadlock
9,3,7,3,10,6,34,39,0,1.320527993485374,0.47,Safe
13,8,7,2,9,4,5,97,0,2.2610352179240714,0.97,Deadlock
17,2,5,4,6,9,14,92,1,1.4960691271923334,0.25,Safe
3,3,3,2,5,6,40,69,1,2.9723618217927648,0.92,Deadlock
20,4,5,2,11,8,9,72,0,1.0655057863374322,0.8,Safe
9,4,3,6,6,4,45,33,1,2.49057704725669,0.53,Deadlock
7,3,7,4,0,10,19,68,1,1.3730971347917607,0.22,Safe
19,10,1,5,1,8,50,93,0,1.2385194708613827,0.02,Deadlock
14,8,6,4,2,3,11,22,1,2.404670567710304,0.76,Deadlock
6,5,0,4,15,10,32,74,1,2.5484221991322293,0.58,Deadlock
16,2,6,6,14,4,19,95,1,2.481264529279467,0.35,Safe
12,10,3,1,5,5,17,56,1,1.8215190604862252,0.62,Safe
20,7,7,2,1,10,46,89,1,1.437579012302234,0.28,Deadlock
12,2,7,1,0,1,44,82,1,2.891599431169003,0.08,Deadlock
1,4,0,2,14,9,27,58,1,1.6982908115549804,0.94,Deadlock
17,2,4,3,8,5,6,26,1,1.5897837921409719,0.63,Safe
3,2,5,2,12,8,26,32,1,1.2852802487433663,0.79,Deadlock
18,6,4,3,8,3,33,25,0,2.4398596914475332,0.02,Safe
5,5,4,3,9,6,45,89,1,1.4713130977939473,0.73,Deadlock
17,9,0,2,12,7,9,96,1,2.174497296387046,0.59,Safe
4,8,6,0,9,8,9,65,1,1.7048202122918616,0.51,Safe
9,5,0,5,9,5,2,51,1,1.1091359337895204,0.34,Safe
13,8,3,6,13,10,0,98,1,1.7527059712816777,0.48,Safe
4,9,1,6,15,7,38,49,1,2.166182688983127,0.83,Deadlock
4,2,2,4,4,2,24,24,1,2.1862375480592746,0.05,Safe
13,7,4,4,4,2,21,94,1,2.523298395554897,0.51,Safe
9,10,0,3,13,1,35,60,1,2.4101333711201507,0.26,Deadlock
15,10,0,2,1,5,44,91,1,1.995596794405887,0.49,Deadlock
1,4,5,1,14,10,48,32,1,1.3581527321899316,0.81,Deadlock
7,6,4,2,0,9,16,44,0,2.9865901292659065,0.11,Safe
3,6,2,0,0,3,16,29,0,2.5859637729991363,0.02,Safe
5,1,6,0,14,8,9,55,0,1.6251917113963676,0.24,Safe
13,2,1,1,15,6,18,92,1,2.567880811118542,0.79,Deadlock
9,8,7,0,12,1,8,26,1,2.678582490874672,0.71,Deadlock
17,7,3,1,11,1,20,89,1,2.459857922934569,0.74,Deadlock
13,10,4,5,14,8,18,59,0,1.7433345386425743,0.38,Safe
5,9,0,7,7,1,1,50,0,1.1461101340576543,0.28,Safe
9,2,5,2,5,5,29,43,1,1.8088216644312871,0.73,Deadlock
16,3,2,1,14,1,50,48,0,1.94781994267234,0.67,Safe
7,5,4,0,10,5,16,43,1,1.8506635289726996,0.4,Safe
19,8,6,4,2,5,40,57,0,1.6655266642790323,0.03,Safe
3,8,2,2,13,1,40,56,0,2.5324708771241333,0.94,Deadlock
15,7,4,6,3,9,43,81,0,1.9846316195682763,0.79,Deadlock
8,2,0,1,1,5,40,58,0,1.3173184725450322,0.5,Safe
6,5,1,1,13,8,38,89,1,1.3383785035716789,0.35,Deadlock
4,5,5,2,1,5,38,89,0,1.7558374565670165,0.21,Safe
11,4,3,2,0,8,33,38,0,1.7654865498565286,0.23,Safe
10,4,3,4,12,10,28,37,1,1.5491367147341981,0.31,Safe
2,3,2,4,8,7,21,76,1,2.5658701792914957,0.16,Safe
16,2,0,6,5,3,33,68,1,2.43727414557138,0.99,Deadlock
4,10,1,2,1,4,29,84,0,2.756537162433268,0.05,Safe
7,7,7,0,13,6,17,60,1,1.6998214073396403,0.94,Deadlock
8,6,4,4,14,7,43,50,0,2.6729677999524597,0.35,Safe
14,9,3,5,9,2,6,38,1,2.387706457949955,0.82,Deadlock
9,7,7,7,15,9,45,43,0,1.5969462503373315,0.62,Safe
2,7,7,0,11,6,30,43,1,1.1447908208682898,0.41,Safe
20,10,2,6,7,4,10,24,0,1.2917538693984492,0.49,Safe
18,4,3,2,11,2,36,55,0,2.981647708400077,0.22,Safe
6,6,3,7,10,4,29,51,0,2.960850582363038,0.41,Safe
18,3,6,6,8,10,4,46,1,2.6295336616960148,0.56,Safe
19,8,2,2,6,1,40,46,1,2.912286046848693,0.47,Deadlock
5,9,7,7,4,9,0,23,0,1.652711829049973,0.46,Safe
17,3,6,1,10,1,26,67,0,1.4760615183494055,0.67,Safe
9,4,0,6,11,2,11,23,1,2.6357671235376765,0.08,Safe
18,9,3,1,9,1,10,61,0,2.9194490467103797,0.96,Deadlock
16,10,5,4,0,5,2,90,0,1.010299563637525,0.43,Safe
9,6,6,7,14,7,39,47,0,2.971286880558015,0.38,Safe
2,9,6,2,12,5,29,72,0,2.7285741134670416,0.05,Safe
1,2,6,2,12,8,3,29,0,1.6277429022636052,0.49,Safe
8,6,0,5,8,1,13,38,1,1.8909246818478136,0.36,Safe
4,6,6,2,12,2,4,37,1,2.259810102644616,0.45,Safe
17,3,0,6,13,6,46,71,1,1.4539736367465492,0.53,Deadlock
12,2,0,5,13,10,11,68,0,2.138910531852119,0.09,Safe
3,10,5,2,9,4,21,70,1,2.194479771830049,0.59,Safe
9,3,3,1,12,2,29,32,0,2.0678010379212477,0.08,Safe
17,8,2,6,11,9,24,81,0,1.4491327606784041,0.6,Safe
9,2,0,5,7,5,2,76,0,2.511358736459697,0.04,Safe
13,6,7,7,15,9,18,48,1,2.2426052304367405,0.86,Deadlock
19,7,2,2,1,4,13,61,1,2.4919951912590252,0.6,Safe
8,6,6,6,3,9,38,62,0,2.3517558178389697,0.97,Deadlock
12,7,3,4,7,7,24,66,1,2.714782303204479,0.7,Safe
15,4,7,6,7,1,43,70,1,1.2535858373430382,0.34,Deadlock
2,10,2,4,2,5,10,46,1,1.850958887791789,0.31,Safe
3,9,1,2,11,7,45,89,0,1.9830531458435632,0.97,Deadlock
6,7,2,6,9,6,46,99,1,2.0104770750885304,0.31,Deadlock
13,8,2,1,13,3,0,37,1,1.4383574385367626,0.68,Safe
9,3,2,7,8,4,1,43,0,1.6772248913486048,0.75,Deadlock
8,5,0,7,13,5,27,38,0,2.033607738297139,0.74,Deadlock
